STATE,ST_CASE,PER_NO,PBPTYPE,PBAGE,PBSEX,PBCWALK,PBSWALK,PBSZONE,BIKECTYPE,BIKELOC,BIKEPOS,BIKEDIR,BIKECGP,YEAR,STATENAME,PBPTYPENAME,PBAGENAME,PBSEXNAME,PBCWALKNAME,PBSWALKNAME,PBSZONENAME,BIKECTYPENAME,BIKELOCNAME,BIKEPOSNAME,BIKEDIRNAME,BIKECGPNAME
12,122947,2,6,44,2,0,0,0,232,3,2,1,230,2020,Florida,Bicyclist,44 Years,Female,None Noted,None Noted,None Noted,Motorist Overtaking - Misjudged Space,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Motorist Overtaking Bicyclist
12,122984,1,6,34,1,0,0,0,232,3,1,1,230,2020,Florida,Bicyclist,34 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Misjudged Space,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
12,122992,1,6,46,1,0,0,0,232,3,2,1,230,2020,Florida,Bicyclist,46 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Misjudged Space,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Motorist Overtaking Bicyclist
12,123025,1,6,31,1,1,1,0,114,1,1,1,110,2020,Florida,Bicyclist,31 Years,Male,Yes,Yes,None Noted,Bicyclist Turning Error - Left turn,At Intersection,Travel Lane,With Traffic,Loss of Control / Turning Error
12,123078,1,6,51,1,0,0,0,231,3,1,1,230,2020,Florida,Bicyclist,51 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
12,123101,1,6,65,1,0,1,0,160,1,3,1,190,2020,Florida,Bicyclist,65 Years,Male,None Noted,Yes,None Noted,Crossing Paths - Uncontrolled Intersection,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Crossing Paths - Other Circumstances
12,123121,1,6,41,1,0,0,0,221,3,1,1,220,2020,Florida,Bicyclist,41 Years,Male,None Noted,None Noted,None Noted,Bicyclist Left Turn - Same Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
12,123134,1,6,47,2,0,0,0,970,3,1,1,990,2020,Florida,Bicyclist,47 Years,Female,None Noted,None Noted,None Noted,Unknown Approach Paths,Not At Intersection,Travel Lane,With Traffic,Other / Unknown - Insufficient Details
12,123135,1,6,62,1,0,0,0,155,1,1,1,158,2020,Florida,Bicyclist,62 Years,Male,None Noted,None Noted,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Signalized Intersection
12,123149,1,6,43,2,0,0,0,319,3,1,2,310,2020,Florida,Bicyclist,43 Years,Female,None Noted,None Noted,None Noted,Bicyclist Ride Out - Midblock - Unknown,Not At Intersection,Travel Lane,Facing Traffic,Bicyclist Failed to Yield - Midblock
12,123171,1,6,37,1,0,0,0,224,3,1,2,225,2020,Florida,Bicyclist,37 Years,Male,None Noted,None Noted,None Noted,Bicyclist Right Turn - Opposite Direction,Not At Intersection,Travel Lane,Facing Traffic,Bicyclist Right Turn / Merge
12,123176,1,6,66,1,0,1,0,221,3,1,1,220,2020,Florida,Bicyclist,66 Years,Male,None Noted,Yes,None Noted,Bicyclist Left Turn - Same Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
12,123190,1,6,51,1,0,0,0,221,2,1,1,220,2020,Florida,Bicyclist,51 Years,Male,None Noted,None Noted,None Noted,Bicyclist Left Turn - Same Direction,Intersection-Related,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
12,123206,1,6,59,1,0,1,0,318,3,1,3,310,2020,Florida,Bicyclist,59 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Out - Other Midblock,Not At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Midblock
12,123213,1,6,48,1,0,0,0,319,3,1,2,310,2020,Florida,Bicyclist,48 Years,Male,None Noted,None Noted,None Noted,Bicyclist Ride Out - Midblock - Unknown,Not At Intersection,Travel Lane,Facing Traffic,Bicyclist Failed to Yield - Midblock
12,123248,1,6,43,1,0,1,0,160,1,1,9,190,2020,Florida,Bicyclist,43 Years,Male,None Noted,Yes,None Noted,Crossing Paths - Uncontrolled Intersection,At Intersection,Travel Lane,Unknown,Crossing Paths - Other Circumstances
12,123251,1,6,29,2,1,1,0,970,1,1,1,990,2020,Florida,Bicyclist,29 Years,Female,Yes,Yes,None Noted,Unknown Approach Paths,At Intersection,Travel Lane,With Traffic,Other / Unknown - Insufficient Details
12,123267,1,6,11,1,0,1,0,144,1,1,3,145,2020,Florida,Bicyclist,11 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Through - Sign-Controlled Intersection,At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Sign-Controlled Intersection
12,123289,1,6,64,1,0,0,0,219,3,2,1,290,2020,Florida,Bicyclist,64 Years,Male,None Noted,None Noted,None Noted,Motorist Turn / Merge - Other / Unknown,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Parallel Paths - Other Circumstances
12,123306,1,6,14,1,1,0,0,318,3,1,1,310,2020,Florida,Bicyclist,14 Years,Male,Yes,None Noted,None Noted,Bicyclist Ride Out - Other Midblock,Not At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Midblock
13,130106,1,6,43,1,0,0,0,239,3,1,1,230,2020,Georgia,Bicyclist,43 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
13,130109,1,6,15,1,0,1,0,239,3,1,1,230,2020,Georgia,Bicyclist,15 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
13,130198,1,6,71,1,0,0,0,970,3,1,3,990,2020,Georgia,Bicyclist,71 Years,Male,None Noted,None Noted,None Noted,Unknown Approach Paths,Not At Intersection,Travel Lane,Not applicable,Other / Unknown - Insufficient Details
13,130248,1,6,58,1,1,1,0,155,1,1,1,158,2020,Georgia,Bicyclist,58 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Signalized Intersection
13,130268,1,6,46,1,1,9,0,155,1,3,2,158,2020,Georgia,Bicyclist,46 Years,Male,Yes,Unknown,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Sidewalk  / Crosswalk / Driveway Access,Facing Traffic,Bicyclist Failed to Yield - Signalized Intersection
13,130345,1,6,12,2,0,0,0,280,3,1,1,290,2020,Georgia,Bicyclist,12 Years,Female,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Travel Lane,With Traffic,Parallel Paths - Other Circumstances
13,130382,1,6,998,8,0,0,0,255,3,1,1,258,2020,Georgia,Bicyclist,Not Reported,Not Reported,None Noted,None Noted,None Noted,Wrong-Way / Wrong-Side - Motorist,Not At Intersection,Travel Lane,With Traffic,Wrong-Way / Wrong-Side
13,130386,1,6,42,1,0,0,0,239,3,1,1,230,2020,Georgia,Bicyclist,42 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
13,130389,1,6,76,1,0,0,0,239,3,1,1,230,2020,Georgia,Bicyclist,76 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
13,130399,1,6,43,1,0,1,0,142,2,1,1,145,2020,Georgia,Bicyclist,43 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Out - Sign-Controlled Intersection,Intersection-Related,Travel Lane,With Traffic,Bicyclist Failed to Yield - Sign-Controlled Intersection
13,130407,1,6,40,2,0,0,0,231,3,1,1,230,2020,Georgia,Bicyclist,40 Years,Female,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
13,130566,1,6,57,2,0,1,0,122,3,1,1,110,2020,Georgia,Bicyclist,57 Years,Female,None Noted,Yes,None Noted,"Bicyclist Lost Control - Oversteering, Improper Braking, Speed",Not At Intersection,Travel Lane,With Traffic,Loss of Control / Turning Error
13,130594,1,6,12,1,0,0,0,250,3,1,2,258,2020,Georgia,Bicyclist,12 Years,Male,None Noted,None Noted,None Noted,Wrong-Way / Wrong-Side - Bicyclist,Not At Intersection,Travel Lane,Facing Traffic,Wrong-Way / Wrong-Side
13,130777,1,6,39,1,0,0,0,970,3,1,9,990,2020,Georgia,Bicyclist,39 Years,Male,None Noted,None Noted,None Noted,Unknown Approach Paths,Not At Intersection,Travel Lane,Unknown,Other / Unknown - Insufficient Details
13,130850,1,6,998,1,0,0,0,239,3,1,1,230,2020,Georgia,Bicyclist,Not Reported,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
13,130927,1,6,49,8,0,0,0,212,1,1,1,210,2020,Georgia,Bicyclist,49 Years,Not Reported,None Noted,None Noted,None Noted,Motorist Left Turn- Opposite Direction,At Intersection,Travel Lane,With Traffic,Motorist Left Turn / Merge
13,130945,1,6,57,9,0,0,0,280,3,1,1,290,2020,Georgia,Bicyclist,57 Years,Reported as Unknown,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Travel Lane,With Traffic,Parallel Paths - Other Circumstances
13,130955,1,6,59,1,0,1,0,280,1,1,2,290,2020,Georgia,Bicyclist,59 Years,Male,None Noted,Yes,None Noted,Parallel Paths - Other / Unknown,At Intersection,Travel Lane,Facing Traffic,Parallel Paths - Other Circumstances
13,130974,1,6,35,1,0,0,0,280,3,1,1,290,2020,Georgia,Bicyclist,35 Years,Male,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Travel Lane,With Traffic,Parallel Paths - Other Circumstances
13,131064,1,6,42,9,0,0,0,970,3,1,9,990,2020,Georgia,Bicyclist,42 Years,Reported as Unknown,None Noted,None Noted,None Noted,Unknown Approach Paths,Not At Intersection,Travel Lane,Unknown,Other / Unknown - Insufficient Details
13,131102,1,6,62,2,0,0,0,239,3,1,1,230,2020,Georgia,Bicyclist,62 Years,Female,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
13,131118,1,6,58,1,1,0,0,158,1,3,2,190,2020,Georgia,Bicyclist,58 Years,Male,Yes,None Noted,None Noted,Signalized Intersection - Other / Unknown,At Intersection,Sidewalk  / Crosswalk / Driveway Access,Facing Traffic,Crossing Paths - Other Circumstances
13,131125,1,6,69,2,0,0,0,232,3,1,1,230,2020,Georgia,Bicyclist,69 Years,Female,None Noted,None Noted,None Noted,Motorist Overtaking - Misjudged Space,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
13,131192,1,6,19,1,0,0,0,231,3,1,1,230,2020,Georgia,Bicyclist,19 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
13,131226,1,6,17,2,0,0,0,231,3,1,1,230,2020,Georgia,Bicyclist,17 Years,Female,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
13,131260,1,6,14,1,0,1,0,142,1,1,1,145,2020,Georgia,Bicyclist,14 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Out - Sign-Controlled Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Sign-Controlled Intersection
13,131302,1,6,31,1,0,0,0,970,3,1,9,990,2020,Georgia,Bicyclist,31 Years,Male,None Noted,None Noted,None Noted,Unknown Approach Paths,Not At Intersection,Travel Lane,Unknown,Other / Unknown - Insufficient Details
13,131394,1,6,16,1,0,0,0,380,3,1,2,190,2020,Georgia,Bicyclist,16 Years,Male,None Noted,None Noted,None Noted,Crossing Paths - Midblock - Other / Unknown,Not At Intersection,Travel Lane,Facing Traffic,Crossing Paths - Other Circumstances
13,131424,1,6,53,1,0,0,0,160,1,1,2,190,2020,Georgia,Bicyclist,53 Years,Male,None Noted,None Noted,None Noted,Crossing Paths - Uncontrolled Intersection,At Intersection,Travel Lane,Facing Traffic,Crossing Paths - Other Circumstances
13,131468,1,6,56,1,0,0,0,239,3,1,1,230,2020,Georgia,Bicyclist,56 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
13,131474,1,6,33,1,0,0,0,970,3,1,9,990,2020,Georgia,Bicyclist,33 Years,Male,None Noted,None Noted,None Noted,Unknown Approach Paths,Not At Intersection,Travel Lane,Unknown,Other / Unknown - Insufficient Details
13,131532,1,6,22,1,0,1,0,142,1,1,9,145,2020,Georgia,Bicyclist,22 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Out - Sign-Controlled Intersection,At Intersection,Travel Lane,Unknown,Bicyclist Failed to Yield - Sign-Controlled Intersection
15,150048,1,6,86,1,0,1,0,380,3,2,2,190,2020,Hawaii,Bicyclist,86 Years,Male,None Noted,Yes,None Noted,Crossing Paths - Midblock - Other / Unknown,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,Facing Traffic,Crossing Paths - Other Circumstances
15,150056,1,6,42,1,0,0,0,280,3,8,9,290,2020,Hawaii,Bicyclist,42 Years,Male,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Other,Unknown,Parallel Paths - Other Circumstances
15,150062,1,6,55,1,1,1,0,141,1,2,2,140,2020,Hawaii,Bicyclist,55 Years,Male,Yes,Yes,None Noted,Motorist Drive Out - Sign-Controlled Intersection,At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,Facing Traffic,Motorist Failed to Yield - Sign-Controlled Intersection
15,150065,1,6,48,1,1,1,0,155,1,3,2,158,2020,Hawaii,Bicyclist,48 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Sidewalk  / Crosswalk / Driveway Access,Facing Traffic,Bicyclist Failed to Yield - Signalized Intersection
16,160031,1,6,88,1,0,0,0,221,3,1,1,220,2020,Idaho,Bicyclist,88 Years,Male,None Noted,None Noted,None Noted,Bicyclist Left Turn - Same Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
16,160073,1,6,24,1,0,0,0,239,3,1,1,230,2020,Idaho,Bicyclist,24 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
16,160188,1,6,40,2,9,9,9,231,3,1,1,230,2020,Idaho,Bicyclist,40 Years,Female,Unknown,Unknown,Unknown,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
17,170060,1,6,999,1,0,0,0,380,3,1,3,190,2020,Illinois,Bicyclist,Reported as Unknown,Male,None Noted,None Noted,None Noted,Crossing Paths - Midblock - Other / Unknown,Not At Intersection,Travel Lane,Not applicable,Crossing Paths - Other Circumstances
17,170221,1,6,46,1,0,0,0,232,3,1,1,230,2020,Illinois,Bicyclist,46 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Misjudged Space,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
17,170256,1,6,62,1,0,1,0,280,1,1,9,290,2020,Illinois,Bicyclist,62 Years,Male,None Noted,Yes,None Noted,Parallel Paths - Other / Unknown,At Intersection,Travel Lane,Unknown,Parallel Paths - Other Circumstances
17,170327,1,6,48,1,0,0,0,232,3,1,1,230,2020,Illinois,Bicyclist,48 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Misjudged Space,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
17,170346,1,6,999,1,0,1,0,250,3,1,1,258,2020,Illinois,Bicyclist,Reported as Unknown,Male,None Noted,Yes,None Noted,Wrong-Way / Wrong-Side - Bicyclist,Not At Intersection,Travel Lane,With Traffic,Wrong-Way / Wrong-Side
17,170402,1,6,13,1,0,1,0,239,3,2,1,230,2020,Illinois,Bicyclist,13 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Motorist Overtaking Bicyclist
17,170430,1,6,63,1,0,1,0,144,1,1,1,145,2020,Illinois,Bicyclist,63 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Through - Sign-Controlled Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Sign-Controlled Intersection
17,170435,1,6,41,1,0,1,0,800,3,1,1,850,2020,Illinois,Bicyclist,41 Years,Male,None Noted,Yes,None Noted,Unusual Circumstances,Not At Intersection,Travel Lane,With Traffic,Other / Unusual Circumstances
17,170450,1,6,15,1,0,0,0,142,1,1,3,145,2020,Illinois,Bicyclist,15 Years,Male,None Noted,None Noted,None Noted,Bicyclist Ride Out - Sign-Controlled Intersection,At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Sign-Controlled Intersection
17,170489,1,6,72,1,1,1,0,280,2,1,1,290,2020,Illinois,Bicyclist,72 Years,Male,Yes,Yes,None Noted,Parallel Paths - Other / Unknown,Intersection-Related,Travel Lane,With Traffic,Parallel Paths - Other Circumstances
17,170498,1,6,13,1,1,1,0,144,1,1,9,145,2020,Illinois,Bicyclist,13 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Through - Sign-Controlled Intersection,At Intersection,Travel Lane,Unknown,Bicyclist Failed to Yield - Sign-Controlled Intersection
17,170520,1,6,60,1,1,1,0,154,1,1,1,150,2020,Illinois,Bicyclist,60 Years,Male,Yes,Yes,None Noted,Motorist Drive Through - Signalized Intersection,At Intersection,Travel Lane,With Traffic,Motorist Failed to Yield - Signalized Intersection
17,170522,1,6,61,1,0,0,0,280,3,1,1,290,2020,Illinois,Bicyclist,61 Years,Male,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Travel Lane,With Traffic,Parallel Paths - Other Circumstances
17,170539,1,6,52,2,0,0,0,255,3,1,1,258,2020,Illinois,Bicyclist,52 Years,Female,None Noted,None Noted,None Noted,Wrong-Way / Wrong-Side - Motorist,Not At Intersection,Travel Lane,With Traffic,Wrong-Way / Wrong-Side
17,170539,2,6,58,1,0,0,0,255,3,1,1,258,2020,Illinois,Bicyclist,58 Years,Male,None Noted,None Noted,None Noted,Wrong-Way / Wrong-Side - Motorist,Not At Intersection,Travel Lane,With Traffic,Wrong-Way / Wrong-Side
17,170561,1,6,37,1,0,1,0,155,1,1,9,158,2020,Illinois,Bicyclist,37 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Travel Lane,Unknown,Bicyclist Failed to Yield - Signalized Intersection
17,170638,1,6,28,1,0,0,0,153,1,1,1,158,2020,Illinois,Bicyclist,28 Years,Male,None Noted,None Noted,None Noted,Bicyclist Ride Out - Signalized Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Signalized Intersection
17,170673,1,6,59,1,1,0,0,318,3,3,3,310,2020,Illinois,Bicyclist,59 Years,Male,Yes,None Noted,None Noted,Bicyclist Ride Out - Other Midblock,Not At Intersection,Sidewalk  / Crosswalk / Driveway Access,Not applicable,Bicyclist Failed to Yield - Midblock
17,170705,1,6,60,1,0,0,0,280,3,1,9,290,2020,Illinois,Bicyclist,60 Years,Male,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Travel Lane,Unknown,Parallel Paths - Other Circumstances
17,170745,1,6,58,1,0,0,0,235,3,1,1,230,2020,Illinois,Bicyclist,58 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Bicyclist Swerved,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
17,170752,1,6,83,1,1,1,0,212,1,3,1,210,2020,Illinois,Bicyclist,83 Years,Male,Yes,Yes,None Noted,Motorist Left Turn- Opposite Direction,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Motorist Left Turn / Merge
17,170778,1,6,67,1,0,0,0,239,2,1,1,230,2020,Illinois,Bicyclist,67 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Intersection-Related,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
17,170789,1,6,6,1,0,0,0,970,3,1,9,990,2020,Illinois,Bicyclist,6 Years,Male,None Noted,None Noted,None Noted,Unknown Approach Paths,Not At Intersection,Travel Lane,Unknown,Other / Unknown - Insufficient Details
17,170828,1,6,27,1,0,0,0,970,3,1,1,990,2020,Illinois,Bicyclist,27 Years,Male,None Noted,None Noted,None Noted,Unknown Approach Paths,Not At Intersection,Travel Lane,With Traffic,Other / Unknown - Insufficient Details
17,170884,1,6,41,1,0,1,0,970,2,9,9,990,2020,Illinois,Bicyclist,41 Years,Male,None Noted,Yes,None Noted,Unknown Approach Paths,Intersection-Related,Unknown,Unknown,Other / Unknown - Insufficient Details
17,170901,1,6,47,1,0,1,0,280,3,1,9,290,2020,Illinois,Bicyclist,47 Years,Male,None Noted,Yes,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Travel Lane,Unknown,Parallel Paths - Other Circumstances
17,170952,1,6,16,1,0,0,0,180,2,1,3,190,2020,Illinois,Bicyclist,16 Years,Male,None Noted,None Noted,None Noted,Crossing Paths - Intersection - Other / Unknown Control,Intersection-Related,Travel Lane,Not applicable,Crossing Paths - Other Circumstances
17,170977,1,6,58,1,0,0,0,232,3,1,1,230,2020,Illinois,Bicyclist,58 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Misjudged Space,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
17,171029,1,6,18,1,0,0,0,231,3,1,1,230,2020,Illinois,Bicyclist,18 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
17,171029,2,6,15,1,0,0,0,231,3,1,1,230,2020,Illinois,Bicyclist,15 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
17,171058,1,6,78,1,0,0,0,250,3,1,1,258,2020,Illinois,Bicyclist,78 Years,Male,None Noted,None Noted,None Noted,Wrong-Way / Wrong-Side - Bicyclist,Not At Intersection,Travel Lane,With Traffic,Wrong-Way / Wrong-Side
17,171088,1,6,57,1,0,0,0,115,2,1,9,110,2020,Illinois,Bicyclist,57 Years,Male,None Noted,None Noted,None Noted,Bicyclist Turning Error - Right turn,Intersection-Related,Travel Lane,Unknown,Loss of Control / Turning Error
18,180019,1,6,71,1,0,0,0,280,3,1,1,290,2020,Indiana,Bicyclist,71 Years,Male,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Travel Lane,With Traffic,Parallel Paths - Other Circumstances
18,180088,1,6,29,1,0,0,0,280,3,1,1,290,2020,Indiana,Bicyclist,29 Years,Male,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Travel Lane,With Traffic,Parallel Paths - Other Circumstances
18,180110,1,6,37,1,0,0,0,231,3,1,1,230,2020,Indiana,Bicyclist,37 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
18,180183,1,6,58,1,1,1,0,155,1,1,2,158,2020,Indiana,Bicyclist,58 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Travel Lane,Facing Traffic,Bicyclist Failed to Yield - Signalized Intersection
18,180336,1,6,63,1,0,0,0,280,3,1,1,290,2020,Indiana,Bicyclist,63 Years,Male,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Travel Lane,With Traffic,Parallel Paths - Other Circumstances
18,180349,1,6,49,1,0,0,0,223,3,1,9,225,2020,Indiana,Bicyclist,49 Years,Male,None Noted,None Noted,None Noted,Bicyclist Right Turn - Same Direction,Not At Intersection,Travel Lane,Unknown,Bicyclist Right Turn / Merge
18,180361,1,6,61,1,0,0,0,280,3,1,9,290,2020,Indiana,Bicyclist,61 Years,Male,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Travel Lane,Unknown,Parallel Paths - Other Circumstances
18,180383,1,6,75,2,0,0,0,280,3,1,1,290,2020,Indiana,Bicyclist,75 Years,Female,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Travel Lane,With Traffic,Parallel Paths - Other Circumstances
18,180404,1,6,48,1,1,0,0,250,3,1,2,258,2020,Indiana,Bicyclist,48 Years,Male,Yes,None Noted,None Noted,Wrong-Way / Wrong-Side - Bicyclist,Not At Intersection,Travel Lane,Facing Traffic,Wrong-Way / Wrong-Side
18,180426,1,6,35,1,0,0,0,232,3,1,1,230,2020,Indiana,Bicyclist,35 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Misjudged Space,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
18,180469,1,6,29,1,1,1,0,144,1,3,2,145,2020,Indiana,Bicyclist,29 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Through - Sign-Controlled Intersection,At Intersection,Sidewalk  / Crosswalk / Driveway Access,Facing Traffic,Bicyclist Failed to Yield - Sign-Controlled Intersection
18,180486,1,6,56,1,0,0,0,280,3,1,1,290,2020,Indiana,Bicyclist,56 Years,Male,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Travel Lane,With Traffic,Parallel Paths - Other Circumstances
18,180505,1,6,24,1,0,0,0,153,1,1,1,158,2020,Indiana,Bicyclist,24 Years,Male,None Noted,None Noted,None Noted,Bicyclist Ride Out - Signalized Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Signalized Intersection
18,180511,1,6,77,1,0,0,0,312,3,1,3,310,2020,Indiana,Bicyclist,77 Years,Male,None Noted,None Noted,None Noted,Bicyclist Ride-Out - Commercial Driveway,Not At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Midblock
18,180518,1,6,15,1,0,1,0,319,3,1,9,310,2020,Indiana,Bicyclist,15 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Out - Midblock - Unknown,Not At Intersection,Travel Lane,Unknown,Bicyclist Failed to Yield - Midblock
18,180518,2,6,11,1,0,1,0,319,3,1,9,310,2020,Indiana,Bicyclist,11 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Out - Midblock - Unknown,Not At Intersection,Travel Lane,Unknown,Bicyclist Failed to Yield - Midblock
18,180576,1,6,47,1,1,0,0,155,1,3,1,158,2020,Indiana,Bicyclist,47 Years,Male,Yes,None Noted,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Bicyclist Failed to Yield - Signalized Intersection
18,180612,1,6,47,1,0,0,0,144,1,1,1,145,2020,Indiana,Bicyclist,47 Years,Male,None Noted,None Noted,None Noted,Bicyclist Ride Through - Sign-Controlled Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Sign-Controlled Intersection
